date,IN_METAL_Q,T1_O2,METAL_Q,TEMPERATURE,IN_Q,MAX_CF,PROCESSPHASE_INLET,PROCESSPHASE_OUTLET,T1_NH4,T1_PO4,po4_rate
2021-09-15 11:16:00,186.994,0.0,16.978,15.853,2186.277,100.0,2.0,1.0,4.08,1.74,-0.99
2021-09-15 11:18:00,13.672,0.0,7.863,15.84,2226.3,100.0,2.0,1.0,4.08,1.74,0.0
2021-09-15 11:20:00,0.0,0.0,3.733,15.897,2123.346,100.0,2.0,1.0,4.08,1.74,0.0
2021-09-15 11:22:00,0.0,0.0,2.604,15.771,1901.938,100.0,2.0,1.0,3.87,1.08,-0.6599999999999999
2021-09-15 11:24:00,0.0,0.0,1.288,15.821,1708.961,100.0,2.0,1.0,3.87,1.08,0.0
2021-09-15 11:26:00,0.0,0.0,0.007,15.79,1565.896,100.0,2.0,1.0,3.68,0.88,-0.20000000000000007
2021-09-15 11:28:00,0.0,0.0,0.007,15.853,1539.482,100.0,2.0,1.0,3.68,0.78,-0.09999999999999998
2021-09-15 11:30:00,0.0,0.0,0.007,15.84,1539.036,100.0,2.0,1.0,3.5,0.78,0.0
2021-09-15 11:32:00,62.355,0.0,0.007,15.84,1562.631,100.0,2.0,1.0,3.5,0.57,-0.21000000000000008
2021-09-15 11:34:00,35.88,0.0,0.007,15.853,1613.036,100.0,2.0,1.0,3.5,0.57,0.0
2021-09-15 11:36:00,4.557,0.0,0.007,15.802,1634.277,100.0,2.0,1.0,3.26,0.47,-0.09999999999999998
2021-09-15 11:38:00,0.0,0.0,0.007,15.904,1616.223,100.0,2.0,1.0,3.26,0.42,-0.04999999999999999
2021-09-15 11:40:00,0.0,0.0,0.007,15.853,1605.824,100.0,2.0,1.0,3.11,0.42,0.0
2021-09-15 11:42:00,0.0,0.0,0.007,15.821,1592.384,100.0,2.0,1.0,2.96,0.32,-0.09999999999999998
2021-09-15 11:44:00,0.0,0.0,0.007,15.796,1570.594,100.0,2.0,1.0,2.96,0.32,0.0
2021-09-15 11:46:00,60.692,0.0,0.007,15.897,1580.746,100.0,2.0,1.0,2.85,0.23,-0.09
2021-09-15 11:48:00,0.0,0.0,0.007,15.91,1630.944,100.0,2.0,1.0,2.85,0.23,0.0
2021-09-15 11:50:00,0.0,0.0,0.007,15.872,1643.405,100.0,2.0,1.0,2.7,0.23,0.0
2021-09-15 11:52:00,0.0,0.0,0.007,15.853,1669.864,100.0,2.0,1.0,2.62,0.23,0.0
2021-09-15 11:54:00,0.0,0.0,1.013,15.828,1778.936,100.0,2.0,1.0,2.61,0.23,0.0
2021-09-15 11:56:00,0.0,0.0,0.007,15.777,1830.788,100.0,2.0,1.0,2.66,0.22,-0.010000000000000009
2021-09-15 11:58:00,0.0,0.0,0.007,15.815,1886.62,100.0,2.0,1.0,2.66,0.21,-0.010000000000000009
2021-09-15 12:00:00,0.0,0.0,0.007,15.821,1943.55,100.0,1.0,1.0,2.77,0.21,0.0
2021-09-15 12:02:00,0.0,0.0,0.007,15.815,2012.329,100.0,1.0,1.0,2.77,0.2,-0.009999999999999981
2021-09-15 12:04:00,0.0,0.0,0.007,15.72,2005.638,100.0,1.0,1.0,2.77,0.2,0.0
2021-09-15 12:06:00,0.0,0.0,0.007,15.84,1935.793,100.0,1.0,1.0,3.01,0.2,0.0
2021-09-15 12:08:00,0.0,0.0,0.007,15.796,1787.718,100.0,1.0,1.0,3.01,0.19,-0.010000000000000009
2021-09-15 12:10:00,0.0,0.0,0.007,15.84,1617.046,100.0,1.0,1.0,3.13,0.19,0.0
2021-09-15 12:12:00,0.0,0.0,0.007,15.815,1547.797,100.0,1.0,1.0,3.19,0.18,-0.010000000000000009
2021-09-15 12:14:00,0.0,0.0,0.007,15.821,1468.875,100.0,1.0,1.0,3.19,0.18,0.0
2021-09-15 12:16:00,0.0,0.0,0.007,15.771,1490.604,100.0,1.0,1.0,3.38,0.2,0.020000000000000018
2021-09-15 12:18:00,0.0,0.0,0.007,15.802,1520.986,100.0,1.0,1.0,3.38,0.23,0.03
2021-09-15 12:20:00,0.0,0.0,0.007,15.777,1512.712,100.0,1.0,1.0,3.39,0.23,0.0
2021-09-15 12:22:00,9.187,0.0,0.007,15.79,1525.087,100.0,1.0,2.0,3.4,0.26,0.03
2021-09-15 12:24:00,345.956,0.0,87.789,15.79,1510.117,100.0,1.0,2.0,3.39,0.26,0.0
2021-09-15 12:26:00,104.348,0.0,101.302,15.745,1505.543,100.0,1.0,2.0,3.78,0.26,0.0
2021-09-15 12:28:00,104.854,0.0,101.143,15.739,1376.505,100.0,1.0,2.0,3.78,0.39,0.13
2021-09-15 12:30:00,306.604,0.0,99.552,15.72,1444.294,100.0,1.0,2.0,3.78,0.39,0.0
2021-09-15 12:32:00,0.0,0.0,18.67,15.688,1485.229,100.0,1.0,2.0,6.92,0.39,0.0
2021-09-15 12:34:00,0.0,0.0,8.152,15.657,1431.856,100.0,1.0,2.0,6.92,3.35,2.96
2021-09-15 12:36:00,0.0,0.0,3.342,15.568,1442.256,100.0,1.0,2.0,6.92,3.35,0.0
2021-09-15 12:38:00,0.0,0.0,2.713,15.587,1207.13,100.0,1.0,2.0,9.63,6.0,2.65
2021-09-15 12:40:00,0.0,0.0,1.23,15.555,1118.669,100.0,1.0,2.0,9.63,6.0,0.0
2021-09-15 12:42:00,0.0,0.0,0.007,15.587,1164.812,100.0,1.0,2.0,9.56,6.0,0.0
2021-09-15 12:44:00,0.0,0.0,0.007,15.593,1190.141,100.0,1.0,2.0,9.56,6.0,0.0
2021-09-15 12:46:00,0.0,0.0,0.007,15.631,1229.08,100.0,1.0,2.0,7.7,5.08,-0.9199999999999999
2021-09-15 12:48:00,0.0,0.0,0.007,15.587,1285.429,100.0,1.0,2.0,7.7,5.08,0.0
2021-09-15 12:50:00,0.0,0.0,0.007,15.587,2306.028,100.0,2.0,2.0,7.7,5.08,0.0
2021-09-15 12:52:00,0.0,0.0,0.007,15.644,1889.133,100.0,2.0,2.0,6.89,5.08,0.0
2021-09-15 12:54:00,0.0,0.0,0.007,15.638,1526.337,100.0,2.0,2.0,6.89,3.53,-1.5500000000000003
2021-09-15 12:56:00,0.0,0.0,0.007,15.669,1448.109,100.0,2.0,2.0,6.56,3.53,0.0
2021-09-15 12:58:00,0.0,0.0,0.007,15.644,1381.576,100.0,2.0,2.0,6.57,2.78,-0.75
2021-09-15 13:00:00,0.0,0.0,1.266,15.644,1255.376,100.0,2.0,2.0,6.68,2.78,0.0
2021-09-15 13:02:00,0.0,0.0,0.007,15.663,1245.528,100.0,2.0,2.0,6.89,2.5,-0.2799999999999998
2021-09-15 13:04:00,0.0,0.0,0.007,15.669,1122.408,100.0,2.0,2.0,6.89,2.5,0.0
2021-09-15 13:06:00,0.0,0.0,0.007,15.638,1103.899,100.0,2.0,1.0,6.94,2.49,-0.009999999999999787
2021-09-15 13:08:00,0.0,0.0,86.176,15.644,990.007,100.0,2.0,1.0,6.94,2.24,-0.25
2021-09-15 13:10:00,175.383,0.0,100.521,15.644,958.673,100.0,2.0,1.0,6.98,2.24,0.0
2021-09-15 13:12:00,12.478,0.0,73.054,15.612,977.083,100.0,2.0,1.0,7.07,2.03,-0.2100000000000004
2021-09-15 13:14:00,0.0,0.0,14.67,15.568,1008.285,100.0,2.0,1.0,7.07,2.03,0.0
2021-09-15 13:16:00,0.0,0.0,32.69,15.587,1039.132,100.0,2.0,1.0,6.78,1.83,-0.19999999999999973
2021-09-15 13:18:00,0.0,0.0,39.641,15.612,1001.629,100.0,2.0,1.0,6.78,1.45,-0.3800000000000001
2021-09-15 13:20:00,0.0,0.0,40.567,15.593,992.208,100.0,2.0,1.0,6.6,1.45,0.0
2021-09-15 13:22:00,0.0,0.0,41.052,15.644,1020.479,100.0,2.0,1.0,6.22,0.86,-0.59
2021-09-15 13:24:00,0.0,0.0,40.813,15.669,986.215,100.0,2.0,1.0,6.22,0.86,0.0
2021-09-15 13:26:00,0.0,0.0,40.806,15.695,916.96,100.0,2.0,1.0,5.76,0.65,-0.20999999999999996
2021-09-15 13:28:00,0.0,0.0,40.929,15.688,929.114,100.0,2.0,1.0,5.76,0.54,-0.10999999999999999
2021-09-15 13:30:00,0.0,0.0,41.052,15.638,914.563,100.0,2.0,1.0,5.41,0.54,0.0
2021-09-15 13:32:00,0.0,0.0,41.327,15.707,1209.903,100.0,2.0,1.0,5.41,0.37,-0.17000000000000004
2021-09-15 13:34:00,0.0,0.0,42.043,15.695,1723.036,100.0,2.0,1.0,5.41,0.37,0.0
2021-09-15 13:36:00,0.0,0.0,41.131,15.688,1181.923,100.0,2.0,1.0,5.27,0.31,-0.06
2021-09-15 13:38:00,0.0,0.0,41.413,15.714,1301.75,100.0,2.0,1.0,5.27,0.28,-0.02999999999999997
2021-09-15 13:40:00,0.0,0.0,41.435,15.739,1454.511,100.0,2.0,1.0,5.13,0.28,0.0
2021-09-15 13:42:00,0.0,0.0,40.567,15.714,1627.137,100.0,2.0,1.0,5.13,0.23,-0.05000000000000002
2021-09-15 13:44:00,0.0,0.0,41.862,15.657,1310.167,100.0,2.0,1.0,5.13,0.23,0.0
2021-09-15 13:46:00,0.0,0.0,41.493,15.739,1061.392,100.0,2.0,1.0,4.9,0.16,-0.07
2021-09-15 13:48:00,0.0,0.0,40.56,15.688,961.207,100.0,2.0,1.0,4.9,0.16,0.0
2021-09-15 13:50:00,0.0,0.0,41.023,15.739,908.55,100.0,2.0,1.0,4.81,0.16,0.0
2021-09-15 13:52:00,0.0,0.0,40.502,15.714,899.495,100.0,2.0,1.0,4.64,0.18,0.01999999999999999
2021-09-15 13:54:00,0.0,0.0,40.705,15.764,972.111,100.0,2.0,1.0,4.64,0.18,0.0
2021-09-15 13:56:00,0.0,0.0,41.233,15.688,984.837,100.0,2.0,1.0,4.64,0.16,-0.01999999999999999
2021-09-15 13:58:00,0.0,0.0,40.589,15.72,990.933,100.0,2.0,1.0,4.65,0.16,0.0
2021-09-15 14:00:00,0.0,0.0,40.922,15.726,1002.7,100.0,2.0,1.0,4.64,0.16,0.0
2021-09-15 14:02:00,0.0,0.0,41.045,15.739,1009.03,100.0,2.0,1.0,4.65,0.16,0.0
2021-09-15 14:04:00,0.0,0.0,41.095,15.739,994.528,100.0,2.0,1.0,4.64,0.16,0.0
2021-09-15 14:06:00,0.0,0.0,40.336,15.745,888.859,100.0,2.0,1.0,4.64,0.16,0.0
2021-09-15 14:08:00,0.0,0.0,41.175,15.745,899.911,100.0,2.0,1.0,4.64,0.16,0.0
2021-09-15 14:10:00,0.0,0.0,41.131,15.726,911.993,100.0,2.0,1.0,4.64,0.16,0.0
2021-09-15 14:12:00,0.0,0.0,40.502,15.739,880.583,100.0,2.0,1.0,4.65,0.16,0.0
2021-09-15 14:14:00,0.0,0.0,40.69,15.72,890.615,100.0,2.0,1.0,4.64,0.13,-0.03
2021-09-15 14:16:00,0.0,0.0,41.551,15.745,1074.856,100.0,2.0,1.0,3.55,0.13,0.0
2021-09-15 14:18:00,0.0,0.0,41.016,15.72,1310.754,100.0,2.0,1.0,3.55,0.11,-0.020000000000000004
2021-09-15 14:20:00,0.0,0.0,40.538,15.726,1398.833,100.0,1.0,1.0,3.43,0.11,0.0
2021-09-15 14:22:00,0.0,0.0,41.319,15.771,1482.146,100.0,1.0,1.0,3.43,0.11,0.0
2021-09-15 14:24:00,0.0,0.0,41.233,15.739,1453.897,100.0,1.0,1.0,3.43,0.1,-0.009999999999999995
2021-09-15 14:26:00,0.0,0.0,40.589,15.752,1437.084,100.0,1.0,1.0,3.38,0.1,0.0
2021-09-15 14:28:00,0.0,0.0,41.319,15.707,1320.568,100.0,1.0,1.0,3.38,0.1,0.0
2021-09-15 14:30:00,0.0,0.0,40.741,15.771,1185.662,100.0,1.0,1.0,3.21,0.1,0.0
2021-09-15 14:32:00,0.0,0.0,41.457,15.771,994.989,100.0,1.0,1.0,3.12,0.1,0.0
2021-09-15 14:34:00,0.0,0.0,40.683,15.745,959.211,100.0,1.0,1.0,3.12,0.11,0.009999999999999995
2021-09-15 14:36:00,0.0,0.0,40.017,15.79,1063.078,100.0,1.0,1.0,2.99,0.11,0.0
2021-09-15 14:38:00,0.0,0.0,41.073,15.745,1240.032,100.0,1.0,1.0,2.99,0.11,0.0
2021-09-15 14:40:00,0.0,0.0,41.045,15.707,893.279,100.0,1.0,1.0,2.89,0.09,-0.020000000000000004
2021-09-15 14:42:00,0.0,0.0,40.242,15.72,867.358,100.0,1.0,1.0,2.89,0.09,0.0
2021-09-15 14:44:00,0.0,0.0,40.328,15.688,931.84,100.0,1.0,1.0,2.89,0.09,0.0
2021-09-15 14:46:00,0.0,0.0,40.509,15.688,1024.786,100.0,1.0,1.0,3.12,0.09,0.0
2021-09-15 14:48:00,0.0,0.0,41.016,15.606,1046.827,100.0,1.0,2.0,3.12,0.16,0.07
2021-09-15 14:50:00,0.0,0.0,68.265,15.771,1022.589,100.0,1.0,2.0,3.58,0.19,0.03
2021-09-15 14:52:00,0.0,0.0,51.418,15.682,1055.924,100.0,1.0,2.0,3.58,0.19,0.0
2021-09-15 14:54:00,0.0,0.0,43.186,15.714,1170.882,100.0,1.0,2.0,3.58,0.39,0.2
2021-09-15 14:56:00,0.0,0.0,41.341,15.726,1246.373,100.0,1.0,2.0,3.47,0.39,0.0
2021-09-15 14:58:00,0.0,0.0,41.399,15.657,1361.728,100.0,1.0,2.0,3.47,0.39,0.0
2021-09-15 15:00:00,0.0,0.0,40.951,15.644,1384.356,100.0,1.0,2.0,3.39,0.44,0.04999999999999999
2021-09-15 15:02:00,0.0,0.0,40.936,15.587,1421.981,100.0,1.0,2.0,3.39,0.44,0.0
2021-09-15 15:04:00,0.0,0.0,40.929,15.606,1341.602,100.0,1.0,2.0,3.39,0.4,-0.03999999999999998
2021-09-15 15:06:00,0.0,0.0,40.48,15.543,1275.59,100.0,1.0,2.0,3.44,0.4,0.0
2021-09-15 15:08:00,0.0,0.0,40.893,15.555,1223.549,100.0,1.0,2.0,3.44,0.4,0.0
2021-09-15 15:10:00,0.0,0.0,40.061,15.562,1178.794,100.0,1.0,2.0,3.53,0.41,0.009999999999999953
2021-09-15 15:12:00,0.0,0.0,40.77,15.562,1127.76,100.0,1.0,2.0,3.55,0.41,0.0
2021-09-15 15:14:00,0.0,0.0,40.227,15.479,1888.928,100.0,1.0,2.0,3.55,0.43,0.020000000000000018
2021-09-15 15:16:00,0.0,0.0,40.987,15.568,1289.92,100.0,1.0,2.0,3.65,0.43,0.0
2021-09-15 15:18:00,0.0,0.0,40.104,15.587,1093.218,100.0,1.0,2.0,3.65,0.43,0.0
2021-09-15 15:20:00,0.0,0.0,41.493,15.688,1181.118,100.0,1.0,2.0,3.85,0.54,0.11000000000000004
2021-09-15 15:22:00,0.0,0.0,41.117,15.555,1159.182,100.0,1.0,2.0,3.85,0.54,0.0
2021-09-15 15:24:00,0.0,0.0,40.842,15.562,1180.32,100.0,1.0,2.0,3.85,0.8,0.26
2021-09-15 15:26:00,0.0,0.0,40.856,15.606,1256.416,100.0,1.0,2.0,3.96,0.8,0.0
2021-09-15 15:28:00,0.0,0.0,40.987,15.619,1314.361,100.0,1.0,2.0,3.96,0.8,0.0
2021-09-15 15:30:00,0.0,0.0,41.377,15.536,1354.677,100.0,1.0,2.0,3.91,0.88,0.07999999999999996
2021-09-15 15:32:00,0.0,0.0,41.276,15.631,1366.808,100.0,1.0,2.0,3.9,0.88,0.0
2021-09-15 15:34:00,0.0,0.0,41.413,15.644,1386.786,100.0,1.0,2.0,3.9,0.79,-0.08999999999999997
2021-09-15 15:36:00,0.0,0.0,40.545,15.631,1394.198,100.0,1.0,2.0,3.88,0.79,0.0
2021-09-15 15:38:00,0.0,0.0,41.283,15.606,1391.855,100.0,1.0,2.0,3.88,0.79,0.0
2021-09-15 15:40:00,0.0,0.0,40.589,15.543,1374.702,100.0,1.0,2.0,3.96,0.74,-0.050000000000000044
2021-09-15 15:42:00,0.0,0.0,40.893,15.555,1360.388,100.0,1.0,2.0,3.96,0.74,0.0
2021-09-15 15:44:00,0.0,0.0,40.48,15.562,1342.992,100.0,1.0,2.0,3.96,0.72,-0.020000000000000018
2021-09-15 15:46:00,0.0,0.0,40.625,15.593,1358.302,100.0,1.0,2.0,4.02,0.72,0.0
2021-09-15 15:48:00,0.0,0.0,41.117,15.587,1367.254,100.0,1.0,2.0,4.02,0.72,0.0
2021-09-15 15:50:00,0.0,0.0,41.081,15.612,1362.133,100.0,2.0,2.0,4.02,0.69,-0.030000000000000027
2021-09-15 15:52:00,0.0,0.0,40.632,15.612,1371.056,100.0,2.0,2.0,4.02,0.69,0.0
2021-09-15 15:54:00,0.0,0.0,41.377,15.631,1366.052,100.0,2.0,2.0,4.02,0.69,0.0
2021-09-15 15:56:00,0.0,0.0,40.806,15.638,1399.092,100.0,2.0,2.0,4.14,0.69,0.0
2021-09-15 15:58:00,0.0,0.0,41.493,15.619,1418.065,100.0,2.0,2.0,4.14,0.69,0.0
2021-09-15 16:00:00,0.0,0.0,40.842,15.644,2328.094,100.0,2.0,2.0,4.14,0.73,0.040000000000000036
2021-09-15 16:02:00,0.0,0.0,40.719,15.669,2385.05,100.0,2.0,2.0,4.14,0.73,0.0
2021-09-15 16:04:00,0.0,0.0,40.885,15.581,2421.233,100.0,2.0,2.0,4.14,0.73,0.0
2021-09-15 16:06:00,0.0,0.0,40.502,15.53,2379.078,100.0,2.0,2.0,4.24,0.73,0.0
2021-09-15 16:08:00,0.0,0.0,41.565,15.606,2334.167,100.0,2.0,2.0,4.24,0.7,-0.030000000000000027
2021-09-15 16:10:00,0.0,0.0,40.596,15.555,2228.932,100.0,2.0,2.0,4.12,0.69,-0.010000000000000009
2021-09-15 16:12:00,0.0,0.0,40.676,15.511,1359.726,100.0,2.0,2.0,4.12,0.69,0.0
2021-09-15 16:14:00,0.0,0.0,41.898,15.53,1147.898,100.0,2.0,2.0,4.12,0.64,-0.04999999999999993
2021-09-15 16:16:00,0.0,0.0,40.09,15.511,1174.076,100.0,2.0,2.0,3.83,0.64,0.0
2021-09-15 16:18:00,0.0,0.0,40.184,15.555,1160.523,100.0,2.0,1.0,3.83,0.5,-0.14
2021-09-15 16:20:00,0.0,0.0,40.784,15.53,2101.964,100.0,1.0,1.0,3.44,0.43,-0.07
2021-09-15 16:22:00,0.0,0.0,40.321,15.524,2152.224,100.0,1.0,1.0,3.44,0.43,0.0
2021-09-15 16:24:00,0.0,0.0,40.856,15.53,2283.033,100.0,1.0,1.0,3.44,0.28,-0.14999999999999997
2021-09-15 16:26:00,0.0,0.0,41.587,15.53,2361.241,100.0,1.0,1.0,3.39,0.28,0.0
2021-09-15 16:28:00,0.0,0.0,41.037,15.498,2189.815,100.0,1.0,1.0,3.39,0.26,-0.020000000000000018
2021-09-15 16:30:00,0.0,0.0,40.082,15.555,2290.99,100.0,1.0,2.0,3.37,0.22,-0.04000000000000001
2021-09-15 16:32:00,0.0,0.0,40.502,15.511,1134.247,100.0,1.0,2.0,3.36,0.22,0.0
2021-09-15 16:34:00,0.0,0.0,40.755,15.46,1414.844,100.0,1.0,2.0,3.37,0.19,-0.03
2021-09-15 16:36:00,0.0,0.0,41.008,15.46,1307.225,100.0,1.0,2.0,3.33,0.19,0.0
2021-09-15 16:38:00,0.0,0.0,40.806,15.448,1302.062,100.0,1.0,2.0,3.33,0.17,-0.01999999999999999
2021-09-15 16:40:00,0.0,0.0,41.102,15.378,1356.221,100.0,1.0,2.0,3.37,0.15,-0.020000000000000018
2021-09-15 16:42:00,0.0,0.0,41.073,15.498,2115.8,100.0,1.0,2.0,3.37,0.15,0.0
2021-09-15 16:44:00,0.0,0.0,40.531,15.479,2220.998,100.0,1.0,2.0,3.37,0.21,0.06
2021-09-15 16:46:00,0.0,0.0,40.77,15.498,2175.372,100.0,1.0,2.0,3.88,0.21,0.0
2021-09-15 16:48:00,0.0,0.0,40.148,15.473,2113.645,100.0,1.0,2.0,3.88,0.52,0.31000000000000005
2021-09-15 16:50:00,0.0,0.0,40.828,15.505,2199.258,100.0,1.0,2.0,4.32,0.52,0.0
2021-09-15 16:52:00,0.0,0.0,40.835,15.448,2115.372,100.0,1.0,2.0,4.32,0.52,0.0
2021-09-15 16:54:00,0.0,0.0,40.806,15.511,1334.769,100.0,1.0,2.0,4.32,0.75,0.22999999999999998
2021-09-15 16:56:00,0.0,0.0,40.726,15.454,1065.057,100.0,1.0,2.0,4.51,0.75,0.0
2021-09-15 16:58:00,0.0,0.0,40.328,15.53,1287.068,100.0,1.0,2.0,4.51,0.84,0.08999999999999997
2021-09-15 17:00:00,0.0,0.0,40.466,15.524,1325.336,100.0,1.0,2.0,4.87,0.92,0.08000000000000007
2021-09-15 17:02:00,0.0,0.0,40.205,15.505,1373.226,100.0,2.0,2.0,4.87,0.92,0.0
2021-09-15 17:04:00,0.0,0.0,41.081,15.473,2297.542,100.0,2.0,2.0,4.87,1.17,0.2499999999999999
2021-09-15 17:06:00,0.0,0.0,40.502,15.454,2366.455,100.0,2.0,2.0,5.03,1.17,0.0
2021-09-15 17:08:00,0.0,0.0,41.558,15.448,2351.4,100.0,2.0,2.0,5.03,1.25,0.08000000000000007
2021-09-15 17:10:00,0.0,0.0,41.609,15.473,2435.391,100.0,2.0,2.0,5.34,1.25,0.0
2021-09-15 17:12:00,0.0,0.0,41.486,15.511,2406.774,100.0,2.0,2.0,5.34,1.25,0.0
2021-09-15 17:14:00,0.0,0.0,40.799,15.486,2394.66,100.0,2.0,2.0,5.34,1.24,-0.010000000000000009
2021-09-15 17:16:00,0.0,0.0,40.676,15.454,1637.536,100.0,2.0,1.0,5.39,1.24,0.0
2021-09-15 17:18:00,0.0,0.0,89.055,15.46,1418.083,100.0,2.0,1.0,5.38,1.24,0.0
2021-09-15 17:20:00,0.0,0.0,68.757,15.46,1399.844,100.0,2.0,1.0,5.57,1.26,0.020000000000000018
2021-09-15 17:22:00,0.0,0.0,47.352,15.435,1373.922,100.0,2.0,1.0,5.57,1.26,0.0
2021-09-15 17:24:00,0.0,0.0,43.048,15.435,2049.103,100.0,2.0,1.0,5.57,1.18,-0.08000000000000007
2021-09-15 17:26:00,0.0,0.0,26.085,15.422,2407.142,100.0,2.0,1.0,5.39,1.18,0.0
2021-09-15 17:28:00,0.0,0.0,5.924,15.397,2337.433,100.0,2.0,1.0,5.38,1.05,-0.1299999999999999
2021-09-15 17:30:00,0.0,0.0,2.995,15.41,2446.703,100.0,2.0,1.0,5.09,0.79,-0.26
2021-09-15 17:32:00,0.0,0.0,35.569,15.384,2388.001,100.0,2.0,1.0,5.09,0.79,0.0
2021-09-15 17:34:00,0.0,0.0,38.498,15.372,2459.995,100.0,2.0,1.0,5.09,0.48,-0.31000000000000005
2021-09-15 17:36:00,0.0,0.0,40.003,15.397,2328.671,100.0,2.0,1.0,4.83,0.48,0.0
2021-09-15 17:38:00,0.0,0.03,41.233,15.41,1685.016,100.0,2.0,1.0,4.83,0.48,0.0
2021-09-15 17:40:00,0.0,0.0,40.835,15.448,1468.766,100.0,2.0,1.0,4.44,0.33,-0.14999999999999997
2021-09-15 17:42:00,4.847,0.0,40.893,15.422,1445.327,100.0,2.0,1.0,4.44,0.33,0.0
2021-09-15 17:44:00,0.0,0.006,39.728,15.372,1465.6,100.0,2.0,1.0,4.44,0.23,-0.1
2021-09-15 17:46:00,0.0,0.01,41.471,15.422,2403.378,100.0,2.0,1.0,4.05,0.23,0.0
2021-09-15 17:48:00,0.0,0.0,41.11,15.378,2374.364,100.0,2.0,1.0,4.05,0.23,0.0
2021-09-15 17:50:00,0.0,0.0,40.856,15.511,2324.329,100.0,2.0,1.0,3.72,0.18,-0.05000000000000002
2021-09-15 17:52:00,0.0,0.0,41.139,15.429,2474.214,100.0,2.0,1.0,3.72,0.18,0.0
2021-09-15 17:54:00,0.0,0.0,40.625,15.429,2508.688,100.0,2.0,1.0,3.72,0.14,-0.03999999999999998
2021-09-15 17:56:00,0.0,0.0,40.799,15.435,2463.133,100.0,2.0,1.0,3.4,0.14,0.0
2021-09-15 17:58:00,0.0,0.0,40.893,15.41,2502.242,100.0,2.0,1.0,3.4,0.13,-0.010000000000000009
2021-09-15 18:00:00,0.0,0.0,40.994,15.41,1618.737,100.0,2.0,1.0,3.0,0.11,-0.020000000000000004
2021-09-15 18:02:00,0.0,0.0,41.262,15.403,1604.942,100.0,2.0,1.0,3.0,0.11,0.0
2021-09-15 18:04:00,0.0,0.0,41.717,15.403,1639.283,100.0,2.0,1.0,3.0,0.12,0.009999999999999995
2021-09-15 18:06:00,0.0,0.0,40.784,15.422,1629.734,100.0,2.0,1.0,2.86,0.12,0.0
2021-09-15 18:08:00,0.0,0.0,41.804,15.41,2709.748,100.0,2.0,1.0,2.87,0.11,-0.009999999999999995
2021-09-15 18:10:00,0.0,0.0,41.891,15.448,2594.383,100.0,2.0,1.0,2.83,0.1,-0.009999999999999995
2021-09-15 18:12:00,0.0,0.0,40.596,15.372,2519.434,100.0,1.0,1.0,2.83,0.1,0.0
2021-09-15 18:14:00,0.0,0.0,41.102,15.429,2535.934,100.0,1.0,1.0,2.83,0.1,0.0
2021-09-15 18:16:00,0.0,0.0,40.545,15.473,2583.089,100.0,1.0,1.0,2.95,0.1,0.0
2021-09-15 18:18:00,0.0,0.0,40.806,15.359,2508.538,100.0,1.0,1.0,2.95,0.09,-0.010000000000000009
2021-09-15 18:20:00,0.0,0.0,41.327,15.403,2578.726,100.0,1.0,1.0,3.01,0.09,0.0
2021-09-15 18:22:00,0.0,0.0,41.291,15.372,1662.003,100.0,1.0,1.0,3.01,0.09,0.0
2021-09-15 18:24:00,0.0,0.0,39.974,15.41,1589.679,100.0,1.0,1.0,3.01,0.06,-0.03
2021-09-15 18:26:00,0.0,0.0,41.768,15.397,1650.443,100.0,1.0,1.0,3.07,0.06,0.0
2021-09-15 18:28:00,0.0,0.0,41.652,15.378,1609.934,100.0,1.0,1.0,3.07,0.08,0.020000000000000004
2021-09-15 18:30:00,0.0,0.0,40.205,15.378,2524.396,100.0,1.0,1.0,3.14,0.09,0.009999999999999995
2021-09-15 18:32:00,0.0,0.0,41.522,15.378,2499.215,100.0,1.0,1.0,3.18,0.09,0.0
2021-09-15 18:34:00,0.0,0.0,41.58,15.429,2515.566,100.0,1.0,1.0,3.18,0.09,0.0
2021-09-15 18:36:00,0.0,0.0,41.254,15.384,2642.982,100.0,1.0,1.0,3.3,0.09,0.0
2021-09-15 18:38:00,0.0,0.0,40.813,15.403,2489.98,100.0,1.0,1.0,3.3,0.09,0.0
2021-09-15 18:40:00,0.0,0.0,40.705,15.302,2578.431,100.0,1.0,1.0,3.92,0.11,0.020000000000000004
2021-09-15 18:42:00,0.0,0.0,40.958,15.296,1309.241,100.0,1.0,1.0,3.92,0.11,0.0
2021-09-15 18:44:00,0.0,0.0,41.262,15.29,1658.494,100.0,1.0,1.0,3.92,0.64,0.53
2021-09-15 18:46:00,0.0,0.0,40.9,15.214,1672.101,100.0,1.0,1.0,5.41,0.64,0.0
2021-09-15 18:48:00,0.0,0.0,40.994,15.239,1657.577,100.0,1.0,1.0,5.41,0.64,0.0
2021-09-15 18:50:00,0.0,0.0,41.457,15.271,1664.488,100.0,1.0,2.0,6.13,0.64,0.0
2021-09-15 18:52:00,0.0,0.0,40.661,15.277,2416.678,100.0,1.0,2.0,6.13,1.98,1.3399999999999999
2021-09-15 18:54:00,0.0,0.0,41.073,15.321,2477.6,100.0,1.0,2.0,6.13,2.4,0.41999999999999993
2021-09-15 18:56:00,0.0,0.0,40.386,15.277,2523.221,100.0,1.0,2.0,5.83,2.4,0.0
2021-09-15 18:58:00,0.0,0.0,41.196,15.252,2553.016,100.0,2.0,2.0,5.83,2.4,0.0
